step_idx,t_step,month,demand,rl_order_qty,reward_env,reward_raw,reward_clipped,fulfilled,lost_sales,end_on_hand,baseline_order_qty,delta_order_qty_rl_minus_baseline,baseline_lost_sales,delta_lost_sales_rl_minus_baseline,baseline_reward_env,delta_reward_env_rl_minus_baseline
149,41,11,45.60243848902474,8,292.6764117609067,292.6764117609067,292.6764117609067,45.60243848902474,0.0,671.7398656467034,0,8,0.0,0.0,-2753.443077557255,3046.119489318162
150,42,11,1.15040103794084,17,-199.0138825423441,-199.0138825423441,-199.0138825423441,1.15040103794084,0.0,772.5894646087626,2,15,0.0,0.0,-3211.1333718605056,3012.1194893181614
151,42,11,3.025962516314968,2,-137.05307525533985,-137.05307525533985,-137.05307525533985,3.025962516314968,0.0,781.5635020924476,6,-4,0.0,0.0,-3210.972564573501,3073.919489318161
152,42,11,52.80543282420524,2,368.9027143884039,368.9027143884039,368.9027143884039,52.80543282420524,0.0,740.7580692682424,83,-81,0.0,0.0,-3033.216774929758,3402.119489318162
153,42,11,196.6199752368001,1,1848.1721335617124,1848.1721335617124,1848.1721335617124,196.6199752368001,0.0,550.1380940314423,0,1,0.0,0.0,-1301.7473557564492,3149.9194893181616
154,42,11,44.04217253137497,17,262.80254101373623,262.80254101373623,262.80254101373623,44.04217253137497,0.0,608.0959215000673,72,-55,0.0,0.0,-3126.1169483044255,3388.9194893181616
155,43,11,59.88382711897515,17,412.79585231353303,412.79585231353303,412.79585231353303,59.88382711897515,0.0,650.2120943810921,85,-68,0.0,0.0,-3096.723637004629,3509.519489318162
156,43,11,4.117643446355032,17,-164.4424557233971,-164.4424557233971,-164.4424557233971,4.117643446355032,0.0,748.0944509347371,0,17,0.0,0.0,-3393.5619450415593,3229.1194893181623
157,43,11,57.35067417117897,2,421.95798635907806,421.95798635907806,421.95798635907806,57.35067417117897,0.0,702.7437767635581,74,-72,0.0,0.0,-3165.561502959084,3587.519489318162
158,43,11,1.108291522384727,14,-193.0441818243874,-193.0441818243874,-193.0441818243874,1.108291522384727,0.0,785.6354852411733,0,14,0.0,0.0,-3500.76367114255,3307.7194893181622
159,43,11,222.8076288325463,1,2106.3107170437374,2106.3107170437374,2106.3107170437374,222.8076288325463,0.0,568.827856408627,0,1,0.0,0.0,-1239.2087722744245,3345.519489318162
160,44,12,1.11402218857653,17,-178.8025449582448,-178.8025449582448,-178.8025449582448,1.11402218857653,0.0,669.7138342200504,0,17,0.0,0.0,-3455.922034276407,3277.1194893181623
161,44,12,190.5264100211744,1,1800.2266153719686,1800.2266153719686,1800.2266153719686,190.5264100211744,0.0,485.18742419887604,119,-118,0.0,0.0,-2028.4928739461934,3828.7194893181622
162,44,12,29.95976067020638,17,132.15207399632988,132.15207399632988,132.15207399632988,29.95976067020638,0.0,557.2276635286696,0,17,0.0,0.0,-3266.167415321832,3398.3194893181617
163,44,12,36.77725551388891,17,187.28247353593298,187.28247353593298,187.28247353593298,36.77725551388891,0.0,622.4504080147807,0,17,0.0,0.0,-3190.637015782229,3377.919489318162
164,44,12,3.167431586030835,17,-168.5822794254416,-168.5822794254416,-168.5822794254416,3.167431586030835,0.0,721.2829764287499,7,10,0.0,0.0,-3560.501768743604,3391.919489318162
165,45,12,38.70129746318738,2,237.09663883876132,237.09663883876132,237.09663883876132,38.70129746318738,0.0,694.5816789655624,82,-80,0.0,0.0,-3520.822850479401,3757.9194893181625
166,45,12,0.7921718297898172,14,-194.63618312925638,-194.63618312925638,-194.63618312925638,0.7921718297898172,0.0,777.7895071357726,2,12,0.0,0.0,-3662.1556724474185,3467.519489318162
167,45,12,32.26832321233631,2,160.1789953386759,160.1789953386759,160.1789953386759,32.26832321233631,0.0,757.5211839234363,75,-73,0.0,0.0,-3649.9404939794863,3810.1194893181623
168,45,12,147.0165959070202,1,1338.8650414669187,1338.8650414669187,1338.8650414669187,147.0165959070202,0.0,616.5045880164162,0,1,0.0,0.0,-2243.0544478512434,3581.919489318162
169,45,12,2.774234531074334,17,-171.40372538632505,-171.40372538632505,-171.40372538632505,2.774234531074334,0.0,715.7303534853419,0,17,0.0,0.0,-3684.9232147044872,3513.5194893181624
170,46,12,203.3662246157543,1,1921.9894203836254,1921.9894203836254,1921.9894203836254,203.3662246157543,0.0,518.3641288695876,119,-118,0.0,0.0,-2143.1300689345367,4065.119489318162
171,46,12,0.6771665117357393,17,-173.165727354213,-173.165727354213,-173.165727354213,0.6771665117357393,0.0,619.6869623578518,0,17,0.0,0.0,-3807.885216672376,3634.719489318163
172,46,12,34.37238296042152,17,150.26091372472914,150.26091372472914,150.26091372472914,34.37238296042152,0.0,687.3145793974303,0,17,0.0,0.0,-3464.058575593434,3614.319489318163
173,46,12,3.264432335666329,10,-151.1657060556895,-151.1657060556895,-151.1657060556895,3.264432335666329,0.0,744.0501470617639,7,3,0.0,0.0,-3808.8851953738526,3657.719489318163
174,46,12,46.30355581722649,2,310.0862399233574,310.0862399233574,310.0862399233574,46.30355581722649,0.0,709.7465912445374,0,2,0.0,0.0,-3343.2332493948056,3653.319489318163
175,47,12,0.8278523101637006,14,-197.30522468523773,-197.30522468523773,-197.30522468523773,0.8278523101637006,0.0,792.9187389343737,0,14,0.0,0.0,-3797.8247140034005,3600.519489318163
176,47,12,26.74556927746363,2,100.82105884325429,100.82105884325429,100.82105884325429,26.74556927746363,0.0,778.17316965691,82,-80,0.0,0.0,-3882.6984304749085,3983.519489318163
177,47,12,35.01931800611636,2,188.16240973100483,188.16240973100483,188.16240973100483,35.01931800611636,0.0,755.1538516507936,77,-75,0.0,0.0,-3870.3570795871574,4058.5194893181624
178,47,12,158.8806604716927,1,1460.3519664811067,1460.3519664811067,1460.3519664811067,158.8806604716927,0.0,602.2731911791009,0,1,0.0,0.0,-2363.967522837056,3824.3194893181626
179,47,12,2.810142048585968,17,-168.1911893402433,-168.1911893402433,-168.1911893402433,2.810142048585968,0.0,701.463049130515,0,17,0.0,0.0,-3924.1106786584055,3755.919489318162
180,48,1,1.890037525134657,19,-205.81422706972953,-205.81422706972953,-205.81422706972953,1.890037525134657,0.0,813.5730116053803,0,19,0.0,0.0,-3932.9337163878913,3727.119489318162
181,48,1,0.6388913375741126,5,-182.19791067782012,-182.19791067782012,-182.19791067782012,0.6388913375741126,0.0,842.9341202678062,2,3,0.0,0.0,-3958.7173999959823,3776.5194893181624
182,48,1,57.02628208549209,5,387.08125321845813,387.08125321845813,387.08125321845813,57.02628208549209,0.0,815.9078381823141,0,5,0.0,0.0,-3372.438236099704,3759.5194893181624
183,48,1,119.3364973219809,5,1028.0507050477422,1028.0507050477422,1028.0507050477422,119.3364973219809,0.0,726.5713408603332,0,5,0.0,0.0,-2725.4687842704197,3753.519489318162
184,48,1,24.31891918466648,19,17.938707511531447,17.938707511531447,17.938707511531447,24.31891918466648,0.0,816.2524216756667,0,19,0.0,0.0,-3670.7807818066312,3688.7194893181627
185,49,1,69.43983890082833,5,519.0358724533157,519.0358724533157,519.0358724533157,69.43983890082833,0.0,776.8125827748383,86,-81,0.0,0.0,-3571.8836168648468,4090.9194893181625
186,49,1,0.7583121496396611,5,-173.62773262864314,-173.62773262864314,-173.62773262864314,0.7583121496396611,0.0,806.0542706251987,0,5,0.0,0.0,-3995.5472219468065,3821.9194893181634
187,49,1,1.540198694056181,19,-230.3008274456667,-230.3008274456667,-230.3008274456667,1.540198694056181,0.0,918.5140719311426,6,13,0.0,0.0,-4017.6203167638296,3787.319489318163
188,49,1,38.37235592575767,5,181.69521605649967,181.69521605649967,181.69521605649967,38.37235592575767,0.0,910.1417160053849,0,5,0.0,0.0,-3618.624273261664,3800.3194893181635
189,49,1,139.7830929471133,5,1217.7592048594786,1217.7592048594786,1217.7592048594786,139.7830929471133,0.0,800.3586230582716,119,-114,0.0,0.0,-3081.3602844586844,4299.119489318163
190,50,1,2.806995735216739,19,-216.24036811244358,-216.24036811244358,-216.24036811244358,2.806995735216739,0.0,911.5516273230548,0,19,0.0,0.0,-4088.5598574306073,3872.3194893181635
191,50,1,0.7764600998408743,5,-200.39043244623406,-200.39043244623406,-200.39043244623406,0.7764600998408743,0.0,940.775167223214,2,3,0.0,0.0,-4122.109921764397,3921.7194893181627
192,50,1,154.7418026859803,1,1381.011353952356,1381.011353952356,1381.011353952356,154.7418026859803,0.0,792.0333645372336,0,1,0.0,0.0,-2540.508135365807,3921.5194893181633
193,50,1,32.5286665558605,5,147.38572596233033,147.38572596233033,147.38572596233033,32.5286665558605,0.0,789.5046979813732,79,-74,0.0,0.0,-4092.9337633558334,4240.3194893181635
194,50,1,59.37916577848736,5,421.76655134429654,421.76655134429654,421.76655134429654,59.37916577848736,0.0,760.1255322028858,90,-85,0.0,0.0,-3953.5529379738673,4375.3194893181635
195,51,1,160.5638654375322,5,1459.7263210222513,1459.7263210222513,1459.7263210222513,160.5638654375322,0.0,629.5616667653536,119,-114,0.0,0.0,-3139.3931682959123,4599.119489318164
196,51,1,50.51094689969792,19,304.4993250238481,304.4993250238481,304.4993250238481,50.51094689969792,0.0,693.0507198656557,92,-73,0.0,0.0,-4259.220164294316,4563.719489318164
197,51,1,3.228737391176981,19,-190.47702258312594,-190.47702258312594,-190.47702258312594,3.228737391176981,0.0,803.8219824744787,6,13,0.0,0.0,-4480.59651190129,4290.119489318164
198,51,1,0.6513613673921139,5,-180.1205105474962,-180.1205105474962,-180.1205105474962,0.6513613673921139,0.0,833.1706211070865,0,5,0.0,0.0,-4483.23999986566,4303.119489318164
199,51,1,34.9338821858135,5,163.6914740738804,163.6914740738804,163.6914740738804,34.9338821858135,0.0,828.236738921273,0,5,0.0,0.0,-4133.428015244283,4297.119489318164
200,52,2,53.78482464078257,5,356.95786355172754,356.95786355172754,356.95786355172754,53.78482464078257,0.0,804.4519142804904,0,5,0.0,0.0,-3934.161625766436,4291.119489318164
201,52,2,0.9000518487714071,5,-177.70985399862974,-177.70985399862974,-177.70985399862974,0.9000518487714071,0.0,833.551862431719,0,5,0.0,0.0,-4462.829343316794,4285.119489318164
202,52,2,2.279283912788734,5,-169.46167657589874,-169.46167657589874,-169.46167657589874,2.279283912788734,0.0,861.2725785189302,0,5,0.0,0.0,-4448.581165894063,4279.119489318165
203,52,2,35.37475914080164,5,162.56802753239072,162.56802753239072,162.56802753239072,35.37475914080164,0.0,855.8978193781286,79,-74,0.0,0.0,-4447.351461785773,4609.919489318163
204,52,2,170.7312220785087,5,1544.2789013251631,1544.2789013251631,1544.2789013251631,170.7312220785087,0.0,715.1665972996199,0,5,0.0,0.0,-2817.640587993001,4361.919489318165
205,53,2,0.7861716235943482,19,-219.81436889926164,-219.81436889926164,-219.81436889926164,0.7861716235943482,0.0,828.3804256760255,2,17,0.0,0.0,-4530.333858217426,4310.519489318164
206,53,2,58.36657772438245,5,403.6630076534959,403.6630076534959,403.6630076534959,58.36657772438245,0.0,800.0138479516431,97,-92,0.0,0.0,-4344.256481664667,4747.919489318163
207,53,2,141.3896591920044,5,1256.1717541681162,1256.1717541681162,1256.1717541681162,141.3896591920044,0.0,688.6241887596387,0,5,0.0,0.0,-3189.7477351500474,4445.919489318164
208,53,2,36.74464120746392,19,152.27050256420426,152.27050256420426,152.27050256420426,36.74464120746392,0.0,765.8795475521748,0,19,0.0,0.0,-4228.848986753959,4381.119489318164
209,53,2,2.287547424041899,19,-214.6429257852076,-214.6429257852076,-214.6429257852076,2.287547424041899,0.0,877.5920001281329,0,19,0.0,0.0,-4572.962415103371,4358.3194893181635
210,54,2,2.320644245692974,5,-177.84782871955824,-177.84782871955824,-177.84782871955824,2.320644245692974,0.0,905.2713558824399,5,0,0.0,0.0,-4598.167318037721,4420.319489318163
211,54,2,32.43862799108035,5,123.8197343325316,123.8197343325316,123.8197343325316,32.43862799108035,0.0,902.8327278913596,0,5,0.0,0.0,-4270.499754985632,4394.3194893181635
212,54,2,164.3004460619493,5,1469.2980042536108,1469.2980042536108,1469.2980042536108,164.3004460619493,0.0,768.5322818294103,119,-114,0.0,0.0,-3423.8214850645522,4893.119489318163
213,54,2,49.40316521961338,5,324.20582887417436,324.20582887417436,324.20582887417436,49.40316521961338,0.0,749.1291166097969,0,5,0.0,0.0,-4200.913660443989,4525.119489318164
214,54,2,0.8903210812928836,5,-166.74454829277198,-166.74454829277198,-166.74454829277198,0.8903210812928836,0.0,778.238795528504,0,5,0.0,0.0,-4685.864037610935,4519.119489318163
215,55,2,196.0286375664515,1,1834.6443440721043,1834.6443440721043,1834.6443440721043,196.0286375664515,0.0,588.2101579620526,0,1,0.0,0.0,-2695.275145246059,4529.919489318163
216,55,2,2.022015987396727,19,-181.8174685209639,-181.8174685209639,-181.8174685209639,2.022015987396727,0.0,700.1881419746559,0,19,0.0,0.0,-4634.936957839127,4453.119489318163
217,55,2,0.5487552571915606,19,-219.24032477157726,-219.24032477157726,-219.24032477157726,0.5487552571915606,0.0,813.6393867174643,0,19,0.0,0.0,-4649.559814089741,4430.3194893181635
218,55,2,53.91426058818079,5,361.1975806559511,361.1975806559511,361.1975806559511,53.91426058818079,0.0,789.7251261292835,97,-92,0.0,0.0,-4517.521908662212,4878.719489318163
219,55,2,32.4459976318331,5,147.00415061884092,147.00415061884092,147.00415061884092,32.4459976318331,0.0,787.2791284974504,69,-64,0.0,0.0,-4724.5153386993225,4871.519489318163
220,56,3,0.8009163718321725,5,-175.28647870680194,-175.28647870680194,-175.28647870680194,0.8009163718321725,0.0,816.4782121256183,2,3,0.0,0.0,-4842.205968024966,4666.919489318164
221,56,3,34.09429074389938,5,158.46612316264998,158.46612316264998,158.46612316264998,34.09429074389938,0.0,812.3839213817189,0,5,0.0,0.0,-4491.453366155514,4649.919489318164
222,56,3,75.77767995958322,5,584.4555513114051,584.4555513114051,584.4555513114051,75.77767995958322,0.0,766.6062414221357,0,5,0.0,0.0,-4059.4639380067583,4643.919489318163
223,56,3,2.966435384366981,19,-207.86360736388394,-207.86360736388394,-207.86360736388394,2.966435384366981,0.0,877.6398060377687,0,19,0.0,0.0,-4786.983096682047,4579.119489318164
224,56,3,192.4966240128465,5,1761.9376037234806,1761.9376037234806,1761.9376037234806,192.4966240128465,0.0,715.1431820249222,119,-114,0.0,0.0,-3357.981885594684,5119.919489318165
225,57,3,201.350530641491,1,1901.5467761382238,1901.5467761382238,1901.5467761382238,201.350530641491,0.0,519.7926513834312,0,1,0.0,0.0,-2867.1727131799407,4768.719489318164
226,57,3,0.9278490543342987,19,-179.29446992247642,-179.29446992247642,-179.29446992247642,0.9278490543342987,0.0,632.864802329097,2,17,0.0,0.0,-4884.613959240641,4705.319489318164
227,57,3,34.06890285726872,19,136.1298486783215,136.1298486783215,136.1298486783215,34.06890285726872,0.0,712.7958994718282,68,-49,0.0,0.0,-4825.989640639844,4962.1194893181655
228,57,3,2.195054952685231,19,-204.96961937697628,-204.96961937697628,-204.96961937697628,2.195054952685231,0.0,824.6008445191429,5,14,0.0,0.0,-4961.289108695141,4756.319489318165
229,57,3,64.13121279478378,5,463.2182016029659,463.2182016029659,463.2182016029659,64.13121279478378,0.0,790.4696317243591,110,-105,0.0,0.0,-4776.101287715199,5239.319489318164
230,58,3,3.044750023284603,19,-211.8374761073689,-211.8374761073689,-211.8374761073689,3.044750023284603,0.0,901.4248817010746,0,19,0.0,0.0,-5051.356965425534,4839.519489318165
231,58,3,0.8370163137762512,5,-197.74740993969715,-197.74740993969715,-197.74740993969715,0.8370163137762512,0.0,930.5878653872983,0,5,0.0,0.0,-5073.266899257862,4875.519489318165
232,58,3,67.05497819076092,5,471.8432044683018,471.8432044683018,471.8432044683018,67.05497819076092,0.0,893.5328871965373,116,-111,0.0,0.0,-4889.876284849864,5361.719489318166
233,58,3,36.90421371947381,5,171.71640249932534,171.71640249932534,171.71640249932534,36.90421371947381,0.0,886.6286734770636,0,5,0.0,0.0,-4831.0030868188405,5002.719489318166
234,58,3,288.5172490702972,1,2756.3502058216186,2756.3502058216186,2756.3502058216186,288.5172490702972,0.0,604.1114244067663,119,-118,0.0,0.0,-2761.9692834965463,5518.319489318164
235,59,3,197.4321457472587,18,1817.3856017406854,1817.3856017406854,1817.3856017406854,197.4321457472587,0.0,514.6792786595076,119,-101,0.0,0.0,-3776.13388757748,5593.519489318165
236,59,3,3.725919795629606,19,-149.73147381647954,-149.73147381647954,-149.73147381647954,3.725919795629606,0.0,624.9533588638781,5,14,0.0,0.0,-5376.4509631346455,5226.719489318166
237,59,3,0.8891797501124057,19,-200.7210383216291,-200.7210383216291,-200.7210383216291,0.8891797501124057,0.0,738.0641791137657,0,19,0.0,0.0,-5384.6405276397945,5183.919489318166
238,59,3,40.45848659938407,5,239.0637274909643,239.0637274909643,239.0637274909643,40.45848659938407,0.0,727.6056925143816,69,-64,0.0,0.0,-5275.6557618272,5514.719489318164
239,59,3,66.86835402408632,5,510.53607254280405,510.53607254280405,510.53607254280405,66.86835402408632,0.0,690.7373384902953,0,5,0.0,0.0,-4786.1834167753605,5296.719489318164
240,60,4,38.4551407433051,5,228.09496788365297,228.09496788365297,228.09496788365297,38.4551407433051,0.0,682.2821977469902,0,5,0.0,0.0,-5062.624521434512,5290.719489318165
241,60,4,0.7270502667825953,17,-205.44052682821558,-205.44052682821558,-205.44052682821558,0.7270502667825953,0.0,783.5551474802076,2,15,0.0,0.0,-5453.16001614638,5247.719489318165
242,60,4,199.6446820543903,1,1870.4647274587396,1870.4647274587396,1870.4647274587396,199.6446820543903,0.0,589.9104654258173,0,1,0.0,0.0,-3413.054761859426,5283.519489318165
243,60,4,2.267562296242834,19,-179.65295766348655,-179.65295766348655,-179.65295766348655,2.267562296242834,0.0,701.6429031295744,5,14,0.0,0.0,-5412.3724469816525,5232.719489318166
244,60,4,44.72942465506741,5,289.9115508557727,289.9115508557727,289.9115508557727,44.72942465506741,0.0,686.913478474507,119,-114,0.0,0.0,-5463.607938462393,5753.519489318165
245,61,4,48.06307953204453,5,326.8607155319528,326.8607155319528,326.8607155319528,48.06307953204453,0.0,668.8503989424624,0,5,0.0,0.0,-5058.658773786214,5385.519489318167
246,61,4,2.538727842967667,19,-192.6750557902223,-192.6750557902223,-192.6750557902223,2.538727842967667,0.0,780.3116710994948,0,19,0.0,0.0,-5513.394545108389,5320.719489318167
247,61,4,0.6602542187050354,5,-175.3277411891076,-175.3277411891076,-175.3277411891076,0.6602542187050354,0.0,809.6514168807897,0,5,0.0,0.0,-5532.0472305072735,5356.719489318166
248,61,4,27.59378761237859,5,93.5263502701037,93.5263502701037,93.5263502701037,27.59378761237859,0.0,812.0576292684111,69,-64,0.0,0.0,-5551.993139048062,5645.519489318166
249,61,4,183.9697096561342,1,1704.8795126388866,1704.8795126388866,1704.8795126388866,183.9697096561342,0.0,634.0879196122769,119,-118,0.0,0.0,-4244.239976679279,5949.1194893181655
250,62,4,51.54018741094805,19,314.0923276692148,314.0923276692148,314.0923276692148,51.54018741094805,0.0,696.5477322013288,0,19,0.0,0.0,-5196.227161648951,5510.319489318165
251,62,4,27.27190268846478,5,112.86386098207501,112.86386098207501,112.86386098207501,27.27190268846478,0.0,699.275829512864,0,5,0.0,0.0,-5433.45562833609,5546.319489318164
252,62,4,0.6912942691383285,17,-209.20396435736185,-209.20396435736185,-209.20396435736185,0.6912942691383285,0.0,800.5845352437257,2,15,0.0,0.0,-5712.523453675527,5503.319489318165
253,62,4,1.78912999105041,5,-167.86778114003096,-167.86778114003096,-167.86778114003096,1.78912999105041,0.0,828.7954052526752,0,5,0.0,0.0,-5690.187270458196,5522.319489318164
254,62,4,183.3218792102448,1,1694.9240868939619,1694.9240868939619,1694.9240868939619,183.3218792102448,0.0,651.4735260424304,0,1,0.0,0.0,-3838.195402424203,5533.1194893181655
255,63,4,0.6841445339836099,19,-208.11643096185327,-208.11643096185327,-208.11643096185327,0.6841445339836099,0.0,764.7893815084468,0,19,0.0,0.0,-5664.435920280018,5456.319489318164
256,63,4,2.373602985265389,19,-213.5471258519824,-213.5471258519824,-213.5471258519824,2.373602985265389,0.0,876.4157785231814,5,14,0.0,0.0,-5673.066615170147,5459.519489318165
257,63,4,182.282303159242,5,1657.996336519632,1657.996336519632,1657.996336519632,182.282303159242,0.0,724.1334753639394,119,-114,0.0,0.0,-4322.323152798533,5980.319489318164
258,63,4,31.7752062341811,5,153.2804085158593,153.2804085158593,153.2804085158593,31.7752062341811,0.0,722.3582691297584,0,5,0.0,0.0,-5459.039080802305,5612.319489318164
259,63,4,51.27780675548425,5,352.56197507998763,352.56197507998763,352.56197507998763,51.27780675548425,0.0,701.0804623742741,114,-109,0.0,0.0,-5737.557514238177,6090.119489318165
260,64,5,27.11602283413884,5,110.36734043336133,110.36734043336133,110.36734043336133,27.11602283413884,0.0,703.9644395401353,67,-62,0.0,0.0,-5913.152148884803,6023.519489318164
261,64,5,74.47049947700752,5,592.8062067574497,592.8062067574497,592.8062067574497,74.47049947700752,0.0,659.4939400631279,118,-113,0.0,0.0,-5719.3132825607145,6312.119489318164
262,64,5,0.9320229287866777,17,-198.7921541390015,-198.7921541390015,-198.7921541390015,0.9320229287866777,0.0,760.5619171343412,2,15,0.0,0.0,-6108.911643457166,5910.119489318165
263,64,5,2.329728301028012,19,-213.14915475638253,-213.14915475638253,-213.14915475638253,2.329728301028012,0.0,872.2321888333132,0,19,0.0,0.0,-6083.468644074547,5870.319489318164
264,64,5,175.7118962419349,1,1608.6149039010734,1608.6149039010734,1608.6149039010734,175.7118962419349,0.0,702.5202925913783,0,1,0.0,0.0,-4314.50458541709,5923.119489318164
265,65,5,78.3866527032973,5,633.0397990553568,633.0397990553568,633.0397990553568,78.3866527032973,0.0,654.133639888081,0,5,0.0,0.0,-5272.079690262807,5905.119489318164
266,65,5,33.00492057905382,17,129.4234619287327,129.4234619287327,129.4234619287327,33.00492057905382,0.0,723.1287193090272,0,17,0.0,0.0,-5719.296027389431,5848.719489318164
267,65,5,191.8553474148788,1,1803.0987997699583,1803.0987997699583,1803.0987997699583,191.8553474148788,0.0,537.2733718941485,119,-118,0.0,0.0,-4597.220689548206,6400.319489318164
268,65,5,3.066464058269211,19,-160.97674098448374,-160.97674098448374,-160.97674098448374,3.066464058269211,0.0,648.2069078358793,5,14,0.0,0.0,-6148.496230302648,5987.519489318164
269,65,5,0.7634186145569817,17,-198.25451169869464,-198.25451169869464,-198.25451169869464,0.7634186145569817,0.0,749.4434892213224,0,17,0.0,0.0,-6151.3740010168585,5953.119489318164
270,66,5,156.2587263356218,1,1434.7503107790776,1434.7503107790776,1434.7503107790776,156.2587263356218,0.0,599.1847628857006,0,1,0.0,0.0,-4565.169178539087,5999.919489318165
271,66,5,2.028083713225868,19,-183.95049870223627,-183.95049870223627,-183.95049870223627,2.028083713225868,0.0,711.1566791724747,0,19,0.0,0.0,-6107.069988020399,5923.119489318163
272,66,5,30.76031161566392,5,145.52384264527703,145.52384264527703,145.52384264527703,30.76031161566392,0.0,710.3963675568108,66,-61,0.0,0.0,-6095.7956466728865,6241.3194893181635
273,66,5,61.67331702487368,5,460.98856014234934,460.98856014234934,460.98856014234934,61.67331702487368,0.0,678.7230505319371,119,-114,0.0,0.0,-6076.130929175813,6537.119489318163
274,66,5,0.7959705532973116,17,-204.02571046275486,-204.02571046275486,-204.02571046275486,0.7959705532973116,0.0,779.9270799786398,2,15,0.0,0.0,-6336.145199780919,6132.119489318165
275,67,5,30.69168191044909,5,131.06973949085278,131.06973949085278,131.06973949085278,30.69168191044909,0.0,779.2353980681906,0,5,0.0,0.0,-6020.049749827312,6151.119489318165
276,67,5,0.6139732277639062,5,-175.5845526904463,-175.5845526904463,-175.5845526904463,0.6139732277639062,0.0,808.6214248404267,0,5,0.0,0.0,-6320.7040420086105,6145.119489318165
277,67,5,2.60995163898788,5,-161.10277825040896,-161.10277825040896,-161.10277825040896,2.60995163898788,0.0,836.0114732014388,5,0,0.0,0.0,-6326.222267568573,6165.119489318165
278,67,5,163.4861973185868,1,1491.1569180092977,1491.1569180092977,1491.1569180092977,163.4861973185868,0.0,678.5252758828519,0,1,0.0,0.0,-4664.762571308866,6155.919489318164
279,67,5,63.92333116208382,5,490.3129226766846,490.3129226766846,490.3129226766846,63.92333116208382,0.0,644.6019447207681,0,5,0.0,0.0,-5647.60656664148,6137.919489318165
280,68,6,143.4354370217661,13,1279.5210686778605,1279.5210686778605,1279.5210686778605,143.4354370217661,0.0,579.166507699002,119,-106,0.0,0.0,-5328.598420640304,6608.119489318164
281,68,6,66.28784502644474,19,475.50271772993597,475.50271772993597,475.50271772993597,66.28784502644474,0.0,626.8786626725572,119,-100,0.0,0.0,-6229.616771588228,6705.119489318165
282,68,6,36.55982043214338,17,171.1344358733511,171.1344358733511,171.1344358733511,36.55982043214338,0.0,692.3188422404138,66,-49,0.0,0.0,-6439.7850534448135,6610.919489318165
283,68,6,0.8664844855019709,17,-206.02562669596267,-206.02562669596267,-206.02562669596267,0.8664844855019709,0.0,793.4523577549119,2,15,0.0,0.0,-6606.945116014128,6400.919489318166
284,68,6,2.698378924620055,5,-157.1670065198578,-157.1670065198578,-157.1670065198578,2.698378924620055,0.0,820.7539788302918,0,5,0.0,0.0,-6577.0864958380225,6419.919489318165
285,69,6,3.148911078723614,5,-158.0319027630775,-158.0319027630775,-158.0319027630775,3.148911078723614,0.0,847.6050677515682,0,5,0.0,0.0,-6571.9513920812415,6413.919489318164
286,69,6,54.56030699843523,5,360.9941178337257,360.9941178337257,360.9941178337257,54.56030699843523,0.0,823.044760753133,0,5,0.0,0.0,-6046.925371484439,6407.919489318165
287,69,6,27.9577626303752,5,94.56022667920047,94.56022667920047,94.56022667920047,27.9577626303752,0.0,825.0869981227578,0,5,0.0,0.0,-6307.3592626389645,6401.919489318165
288,69,6,173.4480438544124,1,1594.9526476904548,1594.9526476904548,1594.9526476904548,173.4480438544124,0.0,657.6389542683454,0,1,0.0,0.0,-4817.76684162771,6412.719489318165
289,69,6,0.785904948934976,17,-199.9115603745323,-199.9115603745323,-199.9115603745323,0.785904948934976,0.0,758.8530493194104,0,17,0.0,0.0,-6544.2310496926975,6344.319489318165
290,70,6,59.0252036950572,5,424.2864678257014,424.2864678257014,424.2864678257014,59.0252036950572,0.0,729.8278456243531,119,-114,0.0,0.0,-6454.8330214924645,6879.1194893181655
291,70,6,2.504003426732325,19,-205.22473417220093,-205.22473417220093,-205.22473417220093,2.504003426732325,0.0,841.3238421976208,5,14,0.0,0.0,-6683.544223490368,6478.319489318166
292,70,6,47.88746969580023,5,294.18742245763815,294.18742245763815,294.18742245763815,47.88746969580023,0.0,823.4363725018206,0,5,0.0,0.0,-6200.132066860528,6494.319489318166
293,70,6,162.6088001073023,5,1467.9224865941192,1467.9224865941192,1467.9224865941192,162.6088001073023,0.0,690.8275723945184,0,5,0.0,0.0,-5020.397002724047,6488.319489318166
294,70,6,0.869128491287645,17,-205.70040386776972,-205.70040386776972,-205.70040386776972,0.869128491287645,0.0,791.9584439032308,2,15,0.0,0.0,-6651.019893185936,6445.319489318166
295,71,6,0.8193216080637123,5,-176.0346083783963,-176.0346083783963,-176.0346083783963,0.8193216080637123,0.0,821.1391222951671,0,5,0.0,0.0,-6640.354097696563,6464.319489318167
296,71,6,152.2979270655209,5,1363.2110316092796,1363.2110316092796,1363.2110316092796,152.2979270655209,0.0,698.8411952296462,119,-114,0.0,0.0,-5599.908457708888,6963.119489318167
297,71,6,2.041746797226067,19,-203.74242171422338,-203.74242171422338,-203.74242171422338,2.041746797226067,0.0,810.7994484324201,0,19,0.0,0.0,-6740.06191103239,6536.319489318166
298,71,6,75.8058036669378,5,585.0593077162815,585.0593077162815,585.0593077162815,75.8058036669378,0.0,764.9936447654824,0,5,0.0,0.0,-5987.260181601885,6572.319489318166
