step_idx,t_step,month,demand,action_order_qty,reward_env,reward_raw,reward_clipped,fulfilled,lost_sales,end_on_hand
224,56,3,192.4966240128465,0,1781.2181144053202,1781.2181144053202,1781.2181144053202,192.4966240128465,0.0,718.7406286157238
225,57,3,201.350530641491,0,1910.0272868200634,1910.0272868200634,1910.0272868200634,201.350530641491,0.0,517.3900979742328
226,57,3,0.9278490543342987,20,-183.01395924063672,-183.01395924063672,-183.01395924063672,0.9278490543342987,0.0,636.4622489198986
227,57,3,34.06890285726872,20,131.2103593601612,131.2103593601612,131.2103593601612,34.06890285726872,0.0,722.3933460626298
228,57,3,2.195054952685231,20,-211.08910869513662,-211.08910869513662,-211.08910869513662,2.195054952685231,0.0,840.1982911099445
229,57,3,64.13121279478378,5,460.09871228480563,460.09871228480563,460.09871228480563,64.13121279478378,0.0,806.0670783151608
230,58,3,3.044750023284603,5,-156.15696542552922,-156.15696542552922,-156.15696542552922,3.044750023284603,0.0,833.0223282918762
231,58,3,0.8370163137762512,5,-184.06689925785747,-184.06689925785747,-184.06689925785747,0.8370163137762512,0.0,862.1853119780999
232,58,3,67.05497819076092,5,485.52371515014147,485.52371515014147,485.52371515014147,67.05497819076092,0.0,825.1303337873389
233,58,3,36.90421371947381,5,185.39691318116502,185.39691318116502,185.39691318116502,36.90421371947381,0.0,818.2261200678652
234,58,3,288.5172490702972,20,2690.2307165034586,2690.2307165034586,2690.2307165034586,288.5172490702972,0.0,649.7088709975679
235,59,3,197.4321457472587,20,1794.866112422525,1794.866112422525,1794.866112422525,197.4321457472587,0.0,572.2767252503093
236,59,3,3.725919795629606,20,-165.4509631346399,-165.4509631346399,-165.4509631346399,3.725919795629606,0.0,688.5508054546797
237,59,3,0.8891797501124057,20,-217.64052763978944,-217.64052763978944,-217.64052763978944,0.8891797501124057,0.0,807.6616257045673
238,59,3,40.45848659938407,5,225.144238172804,225.144238172804,225.144238172804,40.45848659938407,0.0,797.2031391051833
239,59,3,66.86835402408632,5,496.6165832246438,496.6165832246438,496.6165832246438,66.86835402408632,0.0,760.3347850810969
240,60,4,38.4551407433051,5,214.17547856549263,214.17547856549263,214.17547856549263,38.4551407433051,0.0,751.8796443377918
241,60,4,0.7270502667825953,5,-168.9600161463759,-168.9600161463759,-168.9600161463759,0.7270502667825953,0.0,781.1525940710092
242,60,4,199.6446820543903,0,1880.1452381405793,1880.1452381405793,1880.1452381405793,199.6446820543903,0.0,581.5079120166189
243,60,4,2.267562296242834,20,-182.17244698164686,-182.17244698164686,-182.17244698164686,2.267562296242834,0.0,699.240349720376
244,60,4,44.72942465506741,5,290.39206153761245,290.39206153761245,290.39206153761245,44.72942465506741,0.0,684.5109250653086
245,61,4,48.06307953204453,5,327.34122621379254,327.34122621379254,327.34122621379254,48.06307953204453,0.0,666.4478455332641
246,61,4,2.538727842967667,20,-196.3945451083826,-196.3945451083826,-196.3945451083826,2.538727842967667,0.0,783.9091176902964
247,61,4,0.6602542187050354,5,-176.04723050726793,-176.04723050726793,-176.04723050726793,0.6602542187050354,0.0,813.2488634715913
248,61,4,27.59378761237859,5,92.80686095194338,92.80686095194338,92.80686095194338,27.59378761237859,0.0,815.6550758592127
249,61,4,183.9697096561342,0,1713.3600233207264,1713.3600233207264,1713.3600233207264,183.9697096561342,0.0,631.6853662030785
250,62,4,51.54018741094805,20,310.3728383510545,310.3728383510545,310.3728383510545,51.54018741094805,0.0,700.1451787921304
251,62,4,27.27190268846478,5,112.14437166391468,112.14437166391468,112.14437166391468,27.27190268846478,0.0,702.8732761036656
252,62,4,0.6912942691383285,15,-201.52345367552218,-201.52345367552218,-201.52345367552218,0.6912942691383285,0.0,792.1819818345273
253,62,4,1.78912999105041,5,-166.18727045819128,-166.18727045819128,-166.18727045819128,1.78912999105041,0.0,820.3928518434768
254,62,4,183.3218792102448,0,1705.8045975758014,1705.8045975758014,1705.8045975758014,183.3218792102448,0.0,637.070972633232
255,63,4,0.6841445339836099,20,-209.4359202800136,-209.4359202800136,-209.4359202800136,0.6841445339836099,0.0,756.3868280992484
256,63,4,2.373602985265389,20,-216.0666151701427,-216.0666151701427,-216.0666151701427,2.373602985265389,0.0,874.013225113983
257,63,4,182.282303159242,5,1658.4768472014719,1658.4768472014719,1658.4768472014719,182.282303159242,0.0,721.730921954741
258,63,4,31.7752062341811,5,153.760919197699,153.760919197699,153.760919197699,31.7752062341811,0.0,719.95571572056
259,63,4,51.27780675548425,5,353.04248576182727,353.04248576182727,353.04248576182727,51.27780675548425,0.0,698.6779089650757
260,64,5,27.11602283413884,5,110.847851115201,110.847851115201,110.847851115201,27.11602283413884,0.0,701.561886130937
261,64,5,74.47049947700752,5,593.2867174392893,593.2867174392893,593.2867174392893,74.47049947700752,0.0,657.0913866539295
262,64,5,0.9320229287866777,15,-189.9116434571618,-189.9116434571618,-189.9116434571618,0.9320229287866777,0.0,746.1593637251428
263,64,5,2.329728301028012,20,-214.46864407454285,-214.46864407454285,-214.46864407454285,2.329728301028012,0.0,863.8296354241148
264,64,5,175.7118962419349,0,1619.495414582913,1619.495414582913,1619.495414582913,175.7118962419349,0.0,688.1177391821799
265,65,5,78.3866527032973,5,635.9203097371965,635.9203097371965,635.9203097371965,78.3866527032973,0.0,639.7310864788826
266,65,5,33.00492057905382,15,140.70397261057238,140.70397261057238,140.70397261057238,33.00492057905382,0.0,696.7261658998289
267,65,5,191.8553474148788,5,1791.579310451798,1791.579310451798,1791.579310451798,191.8553474148788,0.0,534.8708184849501
268,65,5,3.066464058269211,20,-164.6962303026441,-164.6962303026441,-164.6962303026441,3.066464058269211,0.0,651.8043544266809
269,65,5,0.7634186145569817,15,-190.57400101685496,-190.57400101685496,-190.57400101685496,0.7634186145569817,0.0,741.040935812124
270,66,5,156.2587263356218,0,1445.6308214609173,1445.6308214609173,1445.6308214609173,156.2587263356218,0.0,584.7822094765022
271,66,5,2.028083713225868,20,-185.2699880203966,-185.2699880203966,-185.2699880203966,2.028083713225868,0.0,702.7541257632763
272,66,5,30.76031161566392,5,147.2043533271167,147.2043533271167,147.2043533271167,30.76031161566392,0.0,701.9938141476124
273,66,5,61.67331702487368,15,420.669070824189,420.669070824189,420.669070824189,61.67331702487368,0.0,730.3204971227387
274,66,5,0.7959705532973116,5,-163.94519978091517,-163.94519978091517,-163.94519978091517,0.7959705532973116,0.0,759.5245265694414
275,67,5,30.69168191044909,5,135.15025017269247,135.15025017269247,135.15025017269247,30.69168191044909,0.0,758.8328446589923
276,67,5,0.6139732277639062,5,-171.5040420086066,-171.5040420086066,-171.5040420086066,0.6139732277639062,0.0,788.2188714312283
277,67,5,2.60995163898788,5,-157.02226756856928,-157.02226756856928,-157.02226756856928,2.60995163898788,0.0,815.6089197922404
278,67,5,163.4861973185868,0,1504.4374286911373,1504.4374286911373,1504.4374286911373,163.4861973185868,0.0,652.1227224736535
279,67,5,63.92333116208382,15,453.5934333585243,453.5934333585243,453.5934333585243,63.92333116208382,0.0,678.1993913115697
280,68,6,143.4354370217661,0,1327.4015793597002,1327.4015793597002,1327.4015793597002,143.4354370217661,0.0,534.7639542898036
281,68,6,66.28784502644474,20,480.18322841177564,480.18322841177564,480.18322841177564,66.28784502644474,0.0,588.4761092633588
282,68,6,36.55982043214338,15,187.21494655519078,187.21494655519078,187.21494655519078,36.55982043214338,0.0,641.9162888312154
283,68,6,0.8664844855019709,15,-187.54511601412298,-187.54511601412298,-187.54511601412298,0.8664844855019709,0.0,731.0498043457135
284,68,6,2.698378924620055,20,-207.68649583801812,-207.68649583801812,-207.68649583801812,2.698378924620055,0.0,848.3514254210934
285,69,6,3.148911078723614,5,-163.55139208123782,-163.55139208123782,-163.55139208123782,3.148911078723614,0.0,875.2025143423698
286,69,6,54.56030699843523,5,355.4746285155653,355.4746285155653,355.4746285155653,54.56030699843523,0.0,850.6422073439346
287,69,6,27.9577626303752,5,89.04073736104013,89.04073736104013,89.04073736104013,27.9577626303752,0.0,852.6844447135594
288,69,6,173.4480438544124,0,1598.6331583722945,1598.6331583722945,1598.6331583722945,173.4480438544124,0.0,679.236400859147
289,69,6,0.785904948934976,15,-195.83104969269266,-195.83104969269266,-195.83104969269266,0.785904948934976,0.0,768.450495910212
290,70,6,59.0252036950572,5,422.36697850754103,422.36697850754103,422.36697850754103,59.0252036950572,0.0,739.4252922151547
291,70,6,2.504003426732325,20,-211.34422349036126,-211.34422349036126,-211.34422349036126,2.504003426732325,0.0,856.9212887884224
292,70,6,47.88746969580023,5,291.0679331394778,291.0679331394778,291.0679331394778,47.88746969580023,0.0,839.0338190926223
293,70,6,162.6088001073023,5,1464.802997275959,1464.802997275959,1464.802997275959,162.6088001073023,0.0,706.42501898532
294,70,6,0.869128491287645,15,-200.41989318593002,-200.41989318593002,-200.41989318593002,0.869128491287645,0.0,795.5558904940324
295,71,6,0.8193216080637123,5,-176.75409769655664,-176.75409769655664,-176.75409769655664,0.8193216080637123,0.0,824.7365688859687
296,71,6,152.2979270655209,5,1362.4915422911192,1362.4915422911192,1362.4915422911192,152.2979270655209,0.0,702.4386418204479
297,71,6,2.041746797226067,20,-208.66191103238367,-208.66191103238367,-208.66191103238367,2.041746797226067,0.0,820.3968950232218
298,71,6,75.8058036669378,5,583.1398183981212,583.1398183981212,583.1398183981212,75.8058036669378,0.0,774.591091356284
299,71,6,35.20822408766222,5,178.2056674228978,178.2056674228978,178.2056674228978,35.20822408766222,0.0,769.3828672686218
300,72,7,58.40017629040367,5,415.8052247083931,415.8052247083931,415.8052247083931,58.40017629040367,0.0,740.9826909782181
301,72,7,139.3850853295166,0,1273.531332165426,1273.531332165426,1273.531332165426,139.3850853295166,0.0,601.5976056487015
302,72,7,0.8704208479858642,15,-179.44122848028448,-179.44122848028448,-179.44122848028448,0.8704208479858642,0.0,690.7271848007156
303,72,7,28.33646890626311,5,124.88654588374061,124.88654588374061,124.88654588374061,28.33646890626311,0.0,692.3907158944525
304,72,7,2.745229269925851,20,-199.47680462564682,-199.47680462564682,-199.47680462564682,2.745229269925851,0.0,809.6454866245266
305,73,7,2.984433724972694,5,-157.48787333018385,-157.48787333018385,-157.48787333018385,2.984433724972694,0.0,836.6610528995539
306,73,7,29.85789221153494,5,111.21828997774557,111.21828997774557,111.21828997774557,29.85789221153494,0.0,836.8031606880189
307,73,7,0.9650030700092485,5,-183.51760082350944,-183.51760082350944,-183.51760082350944,0.9650030700092485,0.0,865.8381576180096
308,73,7,65.10093433003331,0,490.86189864273774,490.86189864273774,490.86189864273774,65.10093433003331,0.0,800.7372232879763
309,73,7,170.0984875151902,0,1574.8571279973446,1574.8571279973446,1574.8571279973446,170.0984875151902,0.0,630.6387357727862
310,74,7,149.1829889577691,15,1327.5387402146878,1327.5387402146878,1327.5387402146878,149.1829889577691,0.0,571.455746815017
311,74,7,28.34061830116948,15,106.78315730892527,106.78315730892527,106.78315730892527,28.34061830116948,0.0,633.1151285138476
312,74,7,0.5928188689619189,15,-188.57627323935796,-188.57627323935796,-188.57627323935796,0.5928188689619189,0.0,722.5223096448857
313,74,7,58.25744685507286,5,423.72149599276605,423.72149599276605,423.72149599276605,58.25744685507286,0.0,694.2648627898128
314,74,7,3.10280216773341,20,-196.20439044708178,-196.20439044708178,-196.20439044708178,3.10280216773341,0.0,811.1620606220794
315,75,7,2.435250957514385,5,-163.39285235776916,-163.39285235776916,-163.39285235776916,2.435250957514385,0.0,838.7268096645649
316,75,7,157.6851542242975,0,1440.6432111549216,1440.6432111549216,1440.6432111549216,157.6851542242975,0.0,681.0416554402675
317,75,7,0.9717987516456404,15,-194.29598382126795,-194.29598382126795,-194.29598382126795,0.9717987516456404,0.0,770.0698566886218
318,75,7,31.96669082522926,5,146.0462750796141,146.0462750796141,146.0462750796141,31.96669082522926,0.0,768.1031658633925
319,75,7,63.81644664437086,5,471.30712259990435,471.30712259990435,471.30712259990435,63.81644664437086,0.0,734.2867192190216
320,76,8,64.04454315408275,5,480.3969963278397,480.3969963278397,480.3969963278397,64.04454315408275,0.0,700.2421760649389
321,76,8,153.1685857585385,15,1354.271139524105,1354.271139524105,1354.271139524105,153.1685857585385,0.0,637.0735903064004
322,76,8,2.166352478280425,20,-194.31792278281978,-194.31792278281978,-194.31792278281978,2.166352478280425,0.0,754.9072378281201
323,76,8,1.02210336785845,5,-166.55599321346784,-166.55599321346784,-166.55599321346784,1.02210336785845,0.0,783.8851344602616
324,76,8,46.82816886667226,5,294.8702955480047,294.8702955480047,294.8702955480047,46.82816886667226,0.0,767.0569655935893
325,77,8,1.026038494623026,5,-168.94580047356303,-168.94580047356303,-168.94580047356303,1.026038494623026,0.0,796.0309270989663
326,77,8,1.597505410597839,5,-168.91163023169534,-168.91163023169534,-168.91163023169534,1.597505410597839,0.0,824.4334216883685
327,77,8,157.9191162860914,5,1419.8883017804585,1419.8883017804585,1419.8883017804585,157.9191162860914,0.0,696.5143054022772
328,77,8,62.19282161401912,5,469.0639193825395,469.0639193825395,469.0639193825395,62.19282161401912,0.0,664.3214837882581
329,77,8,45.12807403403841,15,259.4420583895402,259.4420583895402,259.4420583895402,45.12807403403841,0.0,709.1934097542197
330,78,8,35.07738234002909,5,189.95061791745277,189.95061791745277,189.95061791745277,35.07738234002909,0.0,704.1160274141906
331,78,8,2.632908864774541,15,-181.9675350621378,-181.9675350621378,-181.9675350621378,2.632908864774541,0.0,791.4831185494161
332,78,8,0.8033849013905449,5,-176.10209771569967,-176.10209771569967,-176.10209771569967,0.8033849013905449,0.0,820.6797336480255
333,78,8,54.93497580098085,5,370.20080644039956,370.20080644039956,370.20080644039956,54.93497580098085,0.0,795.7447578470446
334,78,8,129.9782236688691,0,1166.628929853056,1166.628929853056,1166.628929853056,129.9782236688691,0.0,665.7665341781756
335,79,8,0.8592049953917766,15,-192.389415882639,-192.389415882639,-192.389415882639,0.8592049953917766,0.0,754.9073291827838
336,79,8,2.439139550341419,5,-152.10224242307427,-152.10224242307427,-152.10224242307427,2.439139550341419,0.0,782.4681896324423
337,79,8,153.9838808146109,0,1414.1419463825428,1414.1419463825428,1414.1419463825428,153.9838808146109,0.0,628.4843088178314
338,79,8,48.37940517596532,15,299.77307103127987,299.77307103127987,299.77307103127987,48.37940517596532,0.0,670.1049036418661
339,79,8,30.68285257729602,15,110.94411556004619,110.94411556004619,110.94411556004619,30.68285257729602,0.0,729.4220510645702
340,80,9,39.94963728348877,5,235.60189007867137,235.60189007867137,235.60189007867137,39.94963728348877,0.0,719.4724137810814
341,80,9,2.687059970347307,15,-184.48647105867377,-184.48647105867377,-184.48647105867377,2.687059970347307,0.0,806.7853538107341
342,80,9,62.6891618985524,0,478.07238060308765,478.07238060308765,478.07238060308765,62.6891618985524,0.0,744.0961919121818
343,80,9,0.8502976736059176,10,-187.146202111656,-187.146202111656,-187.146202111656,0.8502976736059176,0.0,803.2458942385758
344,80,9,138.7630314321205,0,1254.7337417599138,1254.7337417599138,1254.7337417599138,138.7630314321205,0.0,664.4828628064554
345,81,9,0.6083387072512789,15,-194.69151774732805,-194.69151774732805,-194.69151774732805,0.6083387072512789,0.0,753.8745240992041
346,81,9,2.498984820272156,0,-125.28525965306483,-125.28525965306483,-125.28525965306483,2.498984820272156,0.0,751.3755392789319
347,81,9,137.4987511253535,0,1252.2121536228192,1252.2121536228192,1252.2121536228192,137.4987511253535,0.0,613.8767881535784
348,81,9,60.74839812068856,15,428.85830320030755,428.85830320030755,428.85830320030755,60.74839812068856,0.0,643.1283900328899
349,81,9,36.72775313627895,15,177.99740398346728,177.99740398346728,177.99740398346728,36.72775313627895,0.0,696.400636896611
350,82,9,40.29784575141986,5,245.7578992851603,245.7578992851603,245.7578992851603,40.29784575141986,0.0,686.1027911451911
351,82,9,166.1931539035789,15,1489.9496115874663,1489.9496115874663,1489.9496115874663,166.1931539035789,0.0,609.9096372416122
352,82,9,0.6467006206219256,15,-183.38558111797883,-183.38558111797883,-183.38558111797883,0.6467006206219256,0.0,699.2629366209903
353,82,9,3.384402468244573,15,-173.33168214810343,-173.33168214810343,-173.33168214810343,3.384402468244573,0.0,785.8785341527457
354,82,9,76.89283251424717,0,627.131184814772,627.131184814772,627.131184814772,76.89283251424717,0.0,708.9857016384985
355,83,9,2.525530707896477,15,-184.03672710715566,-184.03672710715566,-184.03672710715566,2.525530707896477,0.0,796.4601709306021
356,83,9,172.2635978804873,0,1597.79666419485,1597.79666419485,1597.79666419485,172.2635978804873,0.0,624.1965730501148
357,83,9,0.7744874763164641,15,-184.93954235159504,-184.93954235159504,-184.93954235159504,0.7744874763164641,0.0,713.4220855737983
358,83,9,58.42695231145138,5,427.27049646204443,427.27049646204443,427.27049646204443,58.42695231145138,0.0,684.9951332623469
359,83,9,37.22953293713012,10,195.74220930625776,195.74220930625776,195.74220930625776,37.22953293713012,0.0,707.7656003252168
360,84,10,29.15059009220728,5,129.78289887547086,129.78289887547086,129.78289887547086,29.15059009220728,0.0,708.6150102330096
361,84,10,163.4491038038425,0,1525.4578567525914,1525.4578567525914,1525.4578567525914,163.4491038038425,0.0,545.1659064291671
362,84,10,0.7770373664824043,15,-169.1074001477129,-169.1074001477129,-169.1074001477129,0.7770373664824043,0.0,634.3888690626846
363,84,10,50.96767326749084,15,324.9924935158696,324.9924935158696,324.9924935158696,50.96767326749084,0.0,673.4211957951939
364,84,10,2.943998576145448,15,-172.6554536823552,-172.6554536823552,-172.6554536823552,2.943998576145448,0.0,760.4771972190484
365,85,10,2.86101058693353,0,-122.91313145708769,-122.91313145708769,-122.91313145708769,2.86101058693353,0.0,757.6161866321149
366,85,10,60.40794014643845,0,464.63775216724923,464.63775216724923,464.63775216724923,60.40794014643845,0.0,697.2082464856765
367,85,10,0.7856757394457787,15,-199.42775675478836,-199.42775675478836,-199.42775675478836,0.7856757394457787,0.0,786.4225707462307
368,85,10,164.6150926412098,0,1521.7894307910938,1521.7894307910938,1521.7894307910938,164.6150926412098,0.0,621.8074781050209
369,85,10,30.83404751789594,15,122.14578906153443,122.14578906153443,122.14578906153443,30.83404751789594,0.0,680.973430587125
370,86,10,189.2152102017737,5,1767.8004579406668,1767.8004579406668,1767.8004579406668,189.2152102017737,0.0,521.7582203853513
371,86,10,3.141337002094993,20,-161.31000665570133,-161.31000665570133,-161.31000665570133,3.141337002094993,0.0,638.6168833832562
372,86,10,0.6443760696376988,15,-189.15074076634673,-189.15074076634673,-189.15074076634673,0.6443760696376988,0.0,727.9725073136185
373,86,10,55.8654424954763,0,424.2330119911346,424.2330119911346,424.2330119911346,55.8654424954763,0.0,672.1070648181422
374,86,10,33.84063849808842,10,163.7530997168734,163.7530997168734,163.7530997168734,33.84063849808842,0.0,698.2664263200538
375,87,10,28.23420524812704,10,101.33560826688503,101.33560826688503,101.33560826688503,28.23420524812704,0.0,730.0322210719268
376,87,10,52.01897882084351,0,384.5871397582184,384.5871397582184,384.5871397582184,52.01897882084351,0.0,678.0132422510833
377,87,10,181.6132296333543,15,1648.8522938099973,1648.8522938099973,1648.8522938099973,181.6132296333543,0.0,586.400012617729
378,87,10,2.41130806350376,20,-181.68466027580746,-181.68466027580746,-181.68466027580746,2.41130806350376,0.0,703.9887045542253
379,87,10,0.7602858969214721,10,-180.04282476224606,-180.04282476224606,-180.04282476224606,0.7602858969214721,0.0,763.2284186573038
380,88,11,0.9286461757549048,10,-190.17349273876073,-190.17349273876073,-190.17349273876073,0.9286461757549048,0.0,822.2997724815489
381,88,11,3.782092467017833,0,-125.88261133272789,-125.88261133272789,-125.88261133272789,3.782092467017833,0.0,818.517680014531
382,88,11,200.9787834307901,0,1886.2800549911528,1886.2800549911528,1886.2800549911528,200.9787834307901,0.0,617.538896583741
383,88,11,68.0856253628879,10,523.9655993847083,523.9655993847083,523.9655993847083,68.0856253628879,0.0,609.4532712208531
384,88,11,45.95071369564167,15,278.8066254513744,278.8066254513744,278.8066254513744,45.95071369564167,0.0,653.5025575252115
385,89,11,2.824486992659331,15,-169.89074417991714,-169.89074417991714,-169.89074417991714,2.824486992659331,0.0,740.6780705325522
386,89,11,65.23404862632246,0,517.2516818819787,517.2516818819787,517.2516818819787,65.23404862632246,0.0,675.4440219062298
387,89,11,46.97850944773516,10,297.0919919856527,297.0919919856527,297.0919919856527,46.97850944773516,0.0,688.4655124584946
388,89,11,0.8857026230661805,15,-196.65893573642387,-196.65893573642387,-196.65893573642387,0.8857026230661805,0.0,777.5798098354284
389,89,11,254.2360294984732,0,2437.691538917341,2437.691538917341,2437.691538917341,254.2360294984732,0.0,523.3437803369552
390,90,11,2.838876481107974,15,-143.71221596008974,-143.71221596008974,-143.71221596008974,2.838876481107974,0.0,610.5049038558473
391,90,11,0.9093463987874251,15,-180.8256475035377,-180.8256475035377,-180.8256475035377,0.9093463987874251,0.0,699.5955574570598
392,90,11,54.10680392334642,10,364.97028852672156,364.97028852672156,364.97028852672156,54.10680392334642,0.0,705.4887535337134
393,90,11,70.67196874438993,0,579.7563304860346,579.7563304860346,579.7563304860346,70.67196874438993,0.0,634.8167847893235
394,90,11,219.7618608479278,0,2114.607623690999,2114.607623690999,2114.607623690999,219.7618608479278,0.0,415.0549239413957
395,91,11,3.16964657300239,20,-139.68058974365476,-139.68058974365476,-139.68058974365476,3.16964657300239,0.0,531.8852773683933
396,91,11,204.5728935541431,0,1975.266458778581,1975.266458778581,1975.266458778581,204.5728935541431,0.0,327.3123838142502
397,91,11,0.9551297320853311,15,-123.72015349557968,-123.72015349557968,-123.72015349557968,0.9551297320853311,0.0,416.3572540821649
398,91,11,60.99794900552595,15,470.90762903993163,470.90762903993163,470.90762903993163,60.99794900552595,0.0,445.359305076639
399,91,11,35.51396467279347,15,205.1705786471656,205.1705786471656,205.1705786471656,35.51396467279347,0.0,499.8453404038455
400,92,12,0.706784151493915,15,-160.75986973553117,-160.75986973553117,-160.75986973553117,0.706784151493915,0.0,589.1385562523516
401,92,12,139.9309309645269,15,1246.467784587704,1246.467784587704,1246.467784587704,139.9309309645269,0.0,539.2076252878246
402,92,12,1.958384858142831,15,-155.86599950450807,-155.86599950450807,-155.86599950450807,1.958384858142831,0.0,627.2492404296818
403,92,12,27.69364168723845,15,89.02529712389583,89.02529712389583,89.02529712389583,27.69364168723845,0.0,689.5555987424433
404,92,12,44.62084423421731,5,291.22149144052787,291.22149144052787,291.22149144052787,44.62084423421731,0.0,674.934754508226
405,93,12,2.422240526999296,10,-157.2800975262524,-157.2800975262524,-157.2800975262524,2.422240526999296,0.0,732.5125139812267
406,93,12,34.26647387152582,10,156.015530693318,156.015530693318,156.015530693318,34.26647387152582,0.0,758.2460401097009
407,93,12,47.75604734435969,0,335.4624748905287,335.4624748905287,335.4624748905287,47.75604734435969,0.0,710.4899927653412
408,93,12,0.9734789227899704,15,-200.16851354061055,-200.16851354061055,-200.16851354061055,0.9734789227899704,0.0,799.5165138425513
409,93,12,203.9847076134694,0,1920.7407148888776,1920.7407148888776,1920.7407148888776,203.9847076134694,0.0,595.5318062290819
410,94,12,2.43829576044872,15,-162.23574448923944,-162.23574448923944,-162.23574448923944,2.43829576044872,0.0,683.0935104686332
411,94,12,221.4088456806664,0,2121.7515238490705,2121.7515238490705,2121.7515238490705,221.4088456806664,0.0,461.6846647879668
412,94,12,0.7763382973389508,15,-152.41828232473605,-152.41828232473605,-152.41828232473605,0.7763382973389508,0.0,550.9083264906278
413,94,12,29.36730472107196,15,121.3648428568084,121.3648428568084,121.3648428568084,29.36730472107196,0.0,611.5410217695559
414,94,12,58.2277290696947,15,403.6146321569748,403.6146321569748,403.6146321569748,58.2277290696947,0.0,643.3132926998612
415,95,12,31.55969168146612,15,125.24619661098217,125.24619661098217,125.24619661098217,31.55969168146612,0.0,701.7536010183951
416,95,12,62.96734547387987,0,501.9162036298956,501.9162036298956,501.9162036298956,62.96734547387987,0.0,638.7862555445153
417,95,12,1.93845340629762,15,-175.98502636466733,-175.98502636466733,-175.98502636466733,1.93845340629762,0.0,726.8478021382176
418,95,12,156.7863695799129,0,1453.851409287468,1453.851409287468,1453.851409287468,156.7863695799129,0.0,570.0614325583047
419,95,12,0.6683085498755209,15,-175.19553930293063,-175.19553930293063,-175.19553930293063,0.6683085498755209,0.0,659.3931240084291
420,96,1,2.028251187507121,20,-200.19046268911322,-200.19046268911322,-200.19046268911322,2.028251187507121,0.0,777.3648728209221
421,96,1,38.56004582984441,5,211.83949290022855,211.83949290022855,211.83949290022855,38.56004582984441,0.0,768.8048269910777
422,96,1,0.6643881167576049,5,-172.984206607288,-172.984206607288,-172.984206607288,0.6643881167576049,0.0,798.1404388743201
423,96,1,53.46110873801558,5,359.67522135289494,359.67522135289494,359.67522135289494,53.46110873801558,0.0,774.6793301363045
424,96,1,155.4139278753551,5,1404.286198301361,1404.286198301361,1404.286198301361,155.4139278753551,0.0,649.2654022609495
425,97,1,36.82290570215702,20,156.74055770981172,156.74055770981172,156.74055770981172,36.82290570215702,0.0,732.4424965587924
426,97,1,0.8638755356667941,20,-226.6769688479572,-226.6769688479572,-226.6769688479572,0.8638755356667941,0.0,851.5786210231256
427,97,1,191.5922514295492,5,1757.9252403767766,1757.9252403767766,1757.9252403767766,191.5922514295492,0.0,689.9863695935765
428,97,1,47.67652893592948,20,259.3033212277654,259.3033212277654,259.3033212277654,47.67652893592948,0.0,762.309840657647
429,97,1,2.25620998875562,20,-218.4486262462221,-218.4486262462221,-218.4486262462221,2.25620998875562,0.0,880.0536306688914
430,98,1,2.744781728908424,5,-174.01395249891237,-174.01395249891237,-174.01395249891237,2.744781728908424,0.0,907.308848939983
431,98,1,29.86533116346138,5,97.16460807930949,97.16460807930949,97.16460807930949,29.86533116346138,0.0,907.4435177765216
432,98,1,0.9316172112935545,5,-197.98620800011008,-197.98620800011008,-197.98620800011008,0.9316172112935545,0.0,936.5119005652281
433,98,1,169.7101936316851,5,1517.7415949301424,1517.7415949301424,1517.7415949301424,169.7101936316851,0.0,796.801706933543
434,98,1,39.49886407369528,5,217.52807216498323,217.52807216498323,217.52807216498323,39.49886407369528,0.0,787.3028428598477
435,99,1,34.38491848178641,5,167.26559994225178,167.26559994225178,167.26559994225178,34.38491848178641,0.0,782.9179243780613
436,99,1,221.2598611253672,20,2011.2669986031333,2011.2669986031333,2011.2669986031333,221.2598611253672,0.0,681.6580632526941
437,99,1,25.18565303301002,20,31.56204828616339,31.56204828616339,31.56204828616339,25.18565303301002,0.0,776.4724102196841
438,99,1,0.8827513970708687,5,-172.290417793814,-172.290417793814,-172.290417793814,0.8827513970708687,0.0,805.5896588226133
439,99,1,2.241464960940238,20,-227.25498916293225,-227.25498916293225,-227.25498916293225,2.241464960940238,0.0,923.348193861673
440,100,2,178.7314752051483,0,1638.391408320178,1638.391408320178,1638.391408320178,178.7314752051483,0.0,744.6167186565248
441,100,2,35.53170796500593,5,187.5000775117555,187.5000775117555,187.5000775117555,35.53170796500593,0.0,739.0850106915188
442,100,2,0.9656104840203822,5,-163.96777520129586,-163.96777520129586,-163.96777520129586,0.9656104840203822,0.0,768.1194002074984
443,100,2,3.081450791998656,20,-211.1930819631134,-211.1930819631134,-211.1930819631134,3.081450791998656,0.0,885.0379494154997
444,100,2,37.20779323060193,5,176.51190106903974,176.51190106903974,176.51190106903974,37.20779323060193,0.0,877.8301561848978
445,101,2,198.3547431763435,0,1847.6523491617243,1847.6523491617243,1847.6523491617243,198.3547431763435,0.0,679.4754130085543
446,101,2,2.278047798875869,20,-201.658995053177,-201.658995053177,-201.658995053177,2.278047798875869,0.0,797.1973652096784
447,101,2,36.13172578339845,5,183.1041299487285,183.1041299487285,183.1041299487285,36.13172578339845,0.0,791.06563942628
448,101,2,38.81442826826147,5,211.69404045101103,211.69404045101103,211.69404045101103,38.81442826826147,0.0,782.2512111580185
449,101,2,0.8785209647720276,5,-173.48932839092902,-173.48932839092902,-173.48932839092902,0.8785209647720276,0.0,811.3726901932464
